1,3198
2,3198
3,3198
4,3198
5,3198
6,3198
7,3195
8,3195
9,3195
10,3195
11,3195
12,3195
13,3195
14,3195
15,3195
16,3195
17,3207
18,3207
19,3207
20,3207
21,3207
22,3207
23,3207
24,3207
25,3207
26,3207
27,3191
28,3218
29,3160
30,3160
31,3177
32,3177
33,3211
34,3211
35,3181
36,3179
37,3179
38,3199
39,3175
40,3175
41,3184
42,3184
43,3175
44,3206
45,3191
46,3191
47,3172
48,3172
49,3212
50,3181
51,3181
52,3176
53,3176
54,3215
55,3170
56,3170
57,3175
58,3175
59,3206
60,3206
61,3161
62,3161
63,3182
64,3194
65,3194
66,3191
67,3191
68,3203
69,3213
70,3184
71,3184
72,3185
73,3177
74,3212
75,3161
76,3161
77,3199
78,3199
79,3200
80,3200
81,3183
82,3182
83,3182
84,3132
85,3132
86,3104
87,3104
88,3098
89,3112
90,3105
91,3104
92,3104
93,3119
94,3119
95,3114
96,3114
97,3108
98,3100
99,3104
100,3104
101,3104
102,3104
103,3106
104,3135
105,3122
106,3122
107,3096
108,3096
109,3142
110,3102
111,3102
112,3102
113,3102
114,3113
115,3113
116,3107
117,3107
118,3101
119,3110
120,3110
121,3112
122,3112
123,3095
124,3129
125,3098
126,3098
127,3103
128,3103
129,3147
130,3106
131,3106
132,3118
133,3118
134,3118
135,3118
136,3108
137,3108
138,3098
139,3119
140,3119
141,3130
142,3130
143,3103
144,3131
145,3097
146,3097
147,3099
148,3099
149,3142
150,3092
151,3092
152,3140
153,3140
154,3131
155,3099
156,3099
157,3126
158,3126
159,3137
160,3122
161,3122
162,3102
163,3102
164,3103
165,3115
166,3115
167,3108
168,3126
169,3113
170,3113
171,3098
172,3098
173,3146
174,3108
175,3108
176,3110
177,3099
178,3099
179,3118
180,3118
181,3109
182,3217
183,3196
184,3196
185,3178
186,3178
187,3208
188,3187
189,3187
190,3185
191,3185
192,3202
193,3202
194,3178
195,3178
196,3181
197,3210
198,3182
199,3182
200,3182
201,3177
202,3217
203,3166
204,3166
205,3172
206,3172
207,3193
208,3193
209,3177
210,3177
211,3179
212,3222
213,3183
214,3183
215,3181
216,3181
217,3199
218,3201
219,3201
220,3186
221,3186
222,3192
223,3189
224,3189
225,3176
226,3176
227,3174
228,3223
229,3176
230,3176
231,3199
232,3199
233,3202
234,3179
235,3179
236,3174
237,3174
238,3188
239,3188
240,3166
241,3166
242,3178
243,3204
244,3184
245,3188
246,3188
247,3195
248,3220
249,3175
250,3175
251,3175
252,3175
253,3216
254,3216
255,3173
256,3181
257,3181
258,3190
259,3190
260,3186
261,3186
262,3181
263,3204
264,3193
265,3187
266,3187
267,3176
268,3221
269,3165
270,3165
271,3179
272,3179
273,3207
274,3172
275,3172
276,3180
277,3180
278,3196
279,3194
280,3194
281,3196
282,3196
283,3192
284,3188
285,3188
286,3178
287,3178
288,3113
289,3112
290,3112
291,3119
292,3119
293,3116
294,3145
295,3120
296,3120
297,3097
298,3097
299,3135
300,3097
301,3097
302,3104
303,3104
304,3133
305,3133
306,3086
307,3086
308,3103
309,3116
310,3116
311,3099
312,3099
313,3112
314,3140
315,3100
316,3115
317,3115
318,3124
319,3135
320,3107
321,3124
322,3124
323,3102
324,3137
325,3097
326,3097
327,3111
328,3111
329,3141
330,3108
331,3108
332,3107
333,3107
334,3120
335,3120
336,3088
337,3088
338,3097
339,3125
340,3102
341,3102
342,3102
343,3102
344,3089
345,3133
346,3109
347,3105
348,3105
349,3093
350,3141
351,3109
352,3109
353,3122
354,3122
355,3107
356,3107
357,3097
358,3097
359,3110
360,3129
361,3106
362,3106
363,3120
364,3120
365,3136
366,3098
367,3098
368,3114
369,3114
370,3143
371,3143
372,3087
373,3087
374,3104
375,3118
376,3118
377,3110
378,3110
379,3104
380,3121
381,3115
382,3115
383,3102
384,3101
385,3101
386,3119
387,3183
388,3183
389,3177
390,3177
391,3183
392,3222
393,3216
394,3180
395,3180
396,3180
397,3180
398,3196
399,3196
400,3182
401,3182
402,3174
403,3193
404,3193
405,3201
406,3201
407,3181
408,3220
409,3181
410,3205
411,3196
412,3170
413,3170
414,3187
415,3183
416,3183
417,3182
418,3182
419,3178
420,3212
421,3186
422,3186
423,3180
424,3180
425,3210
426,3154
427,3154
428,3204
429,3204
430,3215
431,3215
432,3183
433,3183
434,3185
435,3179
436,3179
437,3183
438,3183
439,3176
440,3216
441,3179
442,3179
443,3184
444,3184
445,3208
446,3173
447,3173
448,3183
449,3183
450,3224
451,3199
452,3199
453,3174
454,3174
455,3187
456,3195
457,3195
458,3184
459,3184
460,3175
461,3179
462,3179
463,3181
464,3181
465,3200
466,3217
467,3186
468,3186
469,3172
470,3172
471,3209
472,3175
473,3175
474,3175
475,3175
476,3203
477,3203
478,3200
479,3200
480,3181
481,3177
482,3177
483,3176
484,3176
485,3174
486,3132
487,3111
488,3111
489,3098
490,3098
491,3132
492,3118
493,3118
494,3113
495,3113
496,3134
497,3106
498,3106
499,3123
500,3123
501,3122
502,3122
503,3114
504,3114
505,3111
506,3110
507,3110
508,3109
509,3109
510,3102
511,3138
512,3150
513,3104
514,3115
515,3115
516,3115
517,3130
518,3117
519,3117
520,3117
521,3117
522,3143
523,3086
524,3086
525,3093
526,3093
527,3128
528,3128
529,3116
530,3116
531,3106
532,3113
533,3113
534,3101
535,3101
536,3099
537,3140
538,3083
539,3083
540,3095
541,3095
542,3122
543,3122
544,3104
545,3104
546,3099
547,3114
548,3114
549,3120
550,3120
551,3099
552,3124
553,3111
554,3111
555,3088
556,3088
557,3144
558,3104
559,3104
560,3099
561,3099
562,3138
563,3107
564,3107
565,3099
566,3099
567,3133
568,3125
569,3125
570,3096
571,3096
572,3098
573,3140
574,3108
575,3111
576,3111
577,3120
578,3120
579,3105
580,3109
581,3109
582,3121
583,3121
584,3108
585,3108
586,3105
587,3184
588,3184
589,3171
590,3171
591,3172
592,3217
593,3183
594,3183
595,3180
596,3180
597,3210
598,3168
599,3168
