1,2880
2,2880
3,2880
4,2880
5,2880
6,2880
7,2880
8,2880
9,2880
10,2880
11,2880
12,2880
13,2880
14,2880
15,2880
16,2880
17,2880
18,2880
19,2880
20,2880
21,2880
22,2880
23,2880
24,2880
25,2877
26,2877
27,2871
28,2863
29,2863
30,2863
31,2863
32,2863
33,2863
34,2863
35,2863
36,2863
37,2875
38,2875
39,2875
40,2875
41,2875
42,2875
43,2875
44,2875
45,2875
46,2867
47,2867
48,2867
49,2867
50,2937
51,2937
52,2937
53,2937
54,2937
55,2857
56,2857
57,2857
58,2857
59,2857
60,2857
61,2857
62,2857
63,2860
64,2860
65,2867
66,2867
67,2867
68,2867
69,2867
70,2867
71,2867
72,2867
73,2867
74,2882
75,2882
76,2882
77,2882
78,2882
79,2882
80,2882
81,2882
82,2882
83,2876
84,2876
85,2876
86,2876
87,2876
88,2876
89,2876
90,2876
91,2876
92,2864
93,2864
94,2864
95,2918
96,2918
97,2918
98,2918
99,2918
100,2918
101,2861
102,2861
103,2861
104,2861
105,2861
106,2861
107,2861
108,2861
109,2861
110,2878
111,2878
112,2878
113,2878
114,2878
115,2878
116,2878
117,2878
118,2878
119,2869
120,2869
121,2869
122,2869
123,2869
124,2869
125,2869
126,2869
127,2869
128,2892
129,2892
130,2892
131,2892
132,2892
133,2892
134,2892
135,2892
136,2892
137,2876
138,2876
139,2876
140,2876
141,2876
142,2876
143,2876
144,2876
145,2876
146,2859
147,2859
148,2859
149,2859
150,2925
151,2925
152,2925
153,2925
154,2925
155,2862
156,2862
157,2862
158,2862
159,2862
160,2862
161,2862
162,2862
163,2979
164,2858
165,2858
166,2858
167,2858
168,2858
169,2858
170,2858
171,2858
172,2858
173,2812
174,2812
175,2812
176,2807
177,2807
178,2807
179,2807
180,2807
181,2807
182,2807
183,2807
184,2807
185,2804
186,2804
187,2804
188,2804
189,2804
190,2804
191,2804
192,2792
193,2792
194,2792
195,2853
196,2853
197,2853
198,2853
199,2853
200,2853
201,2798
202,2798
203,2798
204,2798
205,2798
206,2798
207,2798
208,2798
209,2904
210,2809
211,2809
212,2809
213,2809
214,2809
215,2809
216,2809
217,2809
218,2809
219,2815
220,2815
221,2815
222,2815
223,2815
224,2815
225,2815
226,2815
227,2815
228,2804
229,2804
230,2804
231,2804
232,2804
233,2804
234,2804
235,2804
236,2804
237,2803
238,2803
239,2803
240,2803
241,2803
242,2803
243,2803
244,2803
245,2803
246,2795
247,2795
248,2795
249,2846
250,2846
251,2846
252,2846
253,2846
254,2846
255,2799
256,2799
257,2799
258,2799
259,2799
260,2799
261,2799
262,2883
263,2883
264,2818
265,2818
266,2818
267,2818
268,2818
269,2818
270,2818
271,2818
272,2818
273,2807
274,2807
275,2807
276,2807
277,2807
278,2807
279,2807
280,2807
281,2807
282,2812
283,2812
284,2812
285,2808
286,2808
287,2808
288,2808
289,2808
290,2808
291,2808
292,2808
293,2808
294,2806
295,2806
296,2806
297,2839
298,2839
299,2839
300,2839
301,2839
302,2839
303,2814
304,2814
305,2814
306,2814
307,2814
308,2814
309,2814
310,2894
311,2894
312,2805
313,2805
314,2805
315,2805
316,2805
317,2805
318,2805
319,2805
320,2805
321,2800
322,2800
323,2800
324,2800
325,2800
326,2800
327,2800
328,2800
329,2800
330,2798
331,2798
332,2798
333,2798
334,2798
335,2798
336,2798
337,2798
338,2798
339,2794
340,2794
341,2794
342,2794
343,2794
344,2794
345,2794
346,2794
347,2794
348,2810
349,2810
350,2810
351,2843
352,2843
353,2843
354,2843
355,2843
356,2843
357,2881
358,2881
359,2881
360,2881
361,2881
362,2881
363,2881
364,2881
365,2980
366,2866
367,2866
368,2866
369,2866
370,2866
371,2866
372,2866
373,2866
374,2866
375,2865
376,2865
377,2865
378,2865
379,2865
380,2865
381,2865
382,2865
383,2865
384,2859
385,2859
386,2859
387,2859
388,2859
389,2859
390,2859
391,2859
392,2859
393,2864
394,2864
395,2864
396,2878
397,2878
398,2916
399,2916
400,2916
401,2870
402,2870
403,2870
404,2870
405,2870
406,2870
407,2870
408,2968
409,2968
410,2871
411,2871
412,2871
413,2871
414,2871
415,2871
416,2871
417,2871
418,2871
419,2864
420,2864
421,2864
422,2864
423,2864
424,2864
425,2864
426,2864
427,2864
428,2875
429,2875
430,2875
431,2875
432,2875
433,2875
434,2875
435,2875
436,2875
437,2869
438,2869
439,2869
440,2869
441,2869
442,2869
443,2869
444,2869
445,2869
446,2885
447,2885
448,2912
449,2912
450,2912
451,2912
452,2912
453,2912
454,2912
455,2872
456,2872
457,2872
458,2872
459,2872
460,2872
461,2872
462,2960
463,2960
464,2869
465,2869
466,2869
467,2869
468,2869
469,2869
470,2869
471,2869
472,2869
473,2870
474,2870
475,2870
476,2870
477,2870
478,2870
479,2870
480,2870
481,2870
482,2863
483,2863
484,2863
485,2863
486,2863
487,2863
488,2863
489,2863
490,2863
491,2860
492,2860
493,2860
494,2860
495,2860
496,2860
497,2860
498,2879
499,2879
500,2889
501,2882
502,2882
503,2882
504,2882
505,2882
506,2882
507,2958
508,2958
509,2958
510,2871
511,2871
512,2871
513,2871
514,2871
515,2871
516,2871
517,2871
518,2871
519,2867
520,2867
521,2867
522,2867
523,2867
524,2867
525,2867
526,2867
527,2867
528,2868
529,2868
530,2868
531,2868
532,2868
533,2868
534,2868
535,2868
536,2868
537,2795
538,2795
539,2795
540,2795
541,2795
542,2795
543,2795
544,2795
545,2795
546,2813
547,2813
548,2824
549,2824
550,2824
551,2824
552,2824
553,2824
554,2824
555,2809
556,2809
557,2809
558,2809
559,2809
560,2809
561,2864
562,2864
563,2864
564,2803
565,2803
566,2803
567,2803
568,2803
569,2803
570,2803
571,2803
572,2803
573,2792
574,2792
575,2792
576,2792
577,2792
578,2792
579,2792
580,2792
581,2792
582,2824
583,2824
584,2824
585,2824
586,2824
587,2824
588,2824
589,2824
590,2824
591,2786
592,2786
593,2786
594,2786
595,2786
596,2786
597,2786
598,2786
599,2786
600,2806
601,2816
602,2816
603,2816
604,2816
605,2816
606,2816
607,2816
608,2816
609,2806
610,2806
611,2806
612,2802
613,2802
614,2802
615,2802
616,2802
617,2802
618,2802
619,2802
620,2802
621,2801
622,2801
623,2801
624,2801
625,2801
626,2801
627,2801
628,2801
629,2801
630,2793
631,2793
632,2793
633,2793
634,2793
635,2793
636,2793
637,2793
638,2793
639,2800
640,2800
641,2800
642,2800
643,2800
644,2800
645,2800
646,2800
647,2800
648,2813
649,2819
650,2819
651,2819
652,2819
653,2819
654,2819
655,2819
656,2819
657,2802
658,2802
659,2802
660,2802
661,2802
662,2802
663,2891
664,2891
665,2891
666,2797
667,2797
668,2797
669,2797
670,2797
671,2797
672,2797
