current,R,G,B
0.062489,0.176,0.667,0.843
0.062823,0.333,0.471,0.843
0.065277,0.176,0.667,1.000
0.066708,0.333,0.667,1.000
0.065509,0.176,0.667,1.000
0.062742,0.176,0.667,0.843
0.064926,0.333,0.667,0.843
0.066535,0.333,0.667,1.000
0.064488,0.176,0.667,1.000
0.066653,0.333,0.667,1.000
