current,R,G,B
0.049320,0.639,0.639,0.639
0.001750,0.396,0.000,0.396
0.013304,0.396,0.639,0.639
0.006259,0.396,0.639,0.396
0.013740,0.639,0.396,0.639
0.002611,0.639,0.000,0.396
0.007175,0.639,0.396,0.396
0.001755,0.396,0.000,0.396
0.002341,0.639,0.396,0.000
0.001320,0.000,0.000,0.396
0.026709,0.639,0.639,0.396
0.022322,0.639,0.639,0.396
0.003773,0.639,0.000,0.639
0.001136,0.000,0.000,0.000
0.001700,0.396,0.396,0.000
0.001378,0.000,0.000,0.396
0.042469,0.639,0.639,0.639
0.014766,0.639,0.396,0.639
0.007981,0.639,0.396,0.396
0.002530,0.639,0.000,0.396
0.004066,0.639,0.000,0.639
0.002553,0.639,0.000,0.396
0.023451,0.639,0.639,0.396
0.044594,0.639,0.639,0.639
0.015733,0.639,0.396,0.639
0.001377,0.396,0.000,0.000
0.004218,0.639,0.639,0.000
0.003763,0.639,0.000,0.639
0.003946,0.000,0.639,0.396
0.001827,0.396,0.000,0.396
0.001383,0.000,0.396,0.000
0.001405,0.000,0.396,0.000
0.002511,0.639,0.000,0.396
0.001700,0.000,0.639,0.000
0.004636,0.639,0.639,0.000
0.001387,0.396,0.000,0.000
0.002007,0.639,0.396,0.000
0.007899,0.396,0.396,0.639
0.001372,0.396,0.000,0.000
0.001766,0.396,0.000,0.396
0.001652,0.000,0.639,0.000
0.001917,0.396,0.396,0.000
0.001674,0.639,0.000,0.000
0.001797,0.396,0.396,0.000
0.006116,0.000,0.639,0.639
0.013199,0.396,0.639,0.639
0.001354,0.639,0.000,0.000
0.001619,0.396,0.000,0.396
0.001465,0.639,0.000,0.000
0.002398,0.396,0.000,0.639
0.001599,0.639,0.000,0.000
0.002645,0.639,0.000,0.396
0.043448,0.639,0.639,0.639
0.002596,0.396,0.000,0.639
0.004176,0.000,0.639,0.396
0.001484,0.396,0.000,0.000
0.015650,0.639,0.396,0.639
0.007804,0.639,0.396,0.396
0.001027,0.000,0.000,0.000
0.007741,0.396,0.396,0.639
0.003795,0.396,0.396,0.396
0.008109,0.396,0.396,0.639
0.003759,0.639,0.000,0.639
0.001871,0.396,0.396,0.000
0.003923,0.396,0.396,0.396
0.024581,0.639,0.639,0.396
0.013631,0.639,0.396,0.639
0.001596,0.396,0.000,0.396
0.004203,0.639,0.639,0.000
0.002226,0.639,0.396,0.000
0.004059,0.000,0.639,0.396
0.002872,0.639,0.000,0.396
0.007607,0.639,0.396,0.396
0.004612,0.000,0.639,0.396
0.003869,0.639,0.000,0.639
0.002619,0.639,0.396,0.000
0.004310,0.000,0.396,0.396
0.006114,0.396,0.639,0.396
0.002319,0.396,0.000,0.639
0.006080,0.396,0.639,0.396
0.003904,0.000,0.639,0.396
0.001203,0.396,0.000,0.000
0.003905,0.000,0.639,0.396
0.006762,0.396,0.396,0.639
0.001531,0.000,0.639,0.000
0.001758,0.396,0.000,0.396
0.003779,0.396,0.396,0.396
0.024743,0.639,0.639,0.396
0.002931,0.000,0.396,0.396
0.002926,0.000,0.396,0.396
0.001399,0.000,0.396,0.000
0.004460,0.000,0.396,0.639
0.002421,0.639,0.000,0.396
0.024877,0.639,0.639,0.396
0.002986,0.000,0.396,0.396
0.002187,0.396,0.639,0.000
0.001692,0.639,0.000,0.000
0.001711,0.396,0.396,0.000
0.001477,0.000,0.639,0.000
0.007965,0.639,0.396,0.396
0.007883,0.396,0.396,0.639
0.002603,0.396,0.000,0.639
0.003455,0.639,0.000,0.639
0.002429,0.396,0.639,0.000
0.004365,0.000,0.396,0.639
0.044471,0.639,0.639,0.639
0.003626,0.639,0.000,0.639
0.001749,0.639,0.000,0.000
0.001695,0.000,0.000,0.639
0.002307,0.639,0.396,0.000
0.002439,0.396,0.000,0.639
0.003806,0.396,0.396,0.396
0.003860,0.639,0.000,0.639
0.003552,0.639,0.000,0.639
0.001563,0.639,0.000,0.000
0.014598,0.396,0.639,0.639
0.003656,0.639,0.000,0.639
0.001566,0.396,0.396,0.000
0.014469,0.639,0.396,0.639
0.040738,0.639,0.639,0.639
0.006707,0.639,0.396,0.396
0.004774,0.639,0.639,0.000
0.001460,0.396,0.000,0.000
0.014166,0.639,0.396,0.639
0.001827,0.396,0.396,0.000
0.004364,0.639,0.639,0.000
0.006654,0.000,0.639,0.639
0.048035,0.639,0.639,0.639
0.006825,0.396,0.639,0.396
0.020730,0.639,0.639,0.396
0.002238,0.639,0.396,0.000
0.003972,0.000,0.396,0.639
0.001833,0.396,0.396,0.000
0.002241,0.396,0.000,0.639
0.003904,0.396,0.396,0.396
0.001814,0.396,0.396,0.000
0.024434,0.639,0.639,0.396
0.042098,0.639,0.639,0.639
0.007060,0.396,0.639,0.396
0.001668,0.639,0.000,0.000
0.006727,0.000,0.639,0.639
0.004457,0.639,0.639,0.000
0.004293,0.000,0.396,0.639
0.038581,0.639,0.639,0.639
0.003379,0.639,0.000,0.639
0.045151,0.639,0.639,0.639
0.002076,0.396,0.639,0.000
0.007400,0.639,0.396,0.396
0.003818,0.639,0.000,0.639
0.003770,0.396,0.396,0.396
0.001178,0.000,0.000,0.000
0.004156,0.396,0.396,0.396
0.003305,0.396,0.396,0.396
0.002558,0.639,0.000,0.396
0.004457,0.639,0.639,0.000
0.001568,0.396,0.000,0.396
0.014875,0.639,0.396,0.639
0.001581,0.000,0.000,0.639
0.008381,0.396,0.396,0.639
0.007208,0.396,0.396,0.639
0.001473,0.000,0.000,0.639
0.001578,0.639,0.000,0.000
0.007242,0.000,0.639,0.639
0.001636,0.000,0.000,0.639
0.001414,0.396,0.000,0.000
0.002115,0.639,0.396,0.000
0.001714,0.000,0.000,0.639
0.004224,0.000,0.396,0.639
0.002182,0.639,0.396,0.000
0.001688,0.639,0.000,0.000
0.003937,0.639,0.000,0.639
0.001241,0.396,0.000,0.000
0.027141,0.639,0.639,0.396
0.026807,0.639,0.639,0.396
0.003564,0.396,0.396,0.396
0.007711,0.639,0.396,0.396
0.001766,0.396,0.000,0.396
0.002893,0.000,0.396,0.396
0.003848,0.639,0.639,0.000
0.001371,0.000,0.000,0.396
0.002286,0.639,0.396,0.000
0.001431,0.000,0.000,0.396
0.007241,0.396,0.639,0.396
0.021284,0.639,0.639,0.396
0.003840,0.639,0.639,0.000
0.002399,0.000,0.396,0.396
0.004416,0.396,0.396,0.396
0.008360,0.639,0.396,0.396
0.001661,0.396,0.000,0.396
0.043839,0.639,0.639,0.639
0.004004,0.639,0.000,0.639
0.003952,0.639,0.639,0.000
0.006527,0.396,0.639,0.396
0.001808,0.396,0.000,0.396
0.001302,0.396,0.000,0.000
0.003604,0.000,0.396,0.639
0.003508,0.000,0.396,0.639
0.004755,0.000,0.396,0.639
0.001802,0.396,0.396,0.000
0.001415,0.396,0.000,0.000
0.002427,0.396,0.639,0.000
0.002241,0.639,0.396,0.000
0.003749,0.639,0.000,0.639
0.002137,0.639,0.396,0.000
0.002164,0.639,0.396,0.000
0.012478,0.396,0.639,0.639
0.020527,0.639,0.639,0.396
0.039431,0.639,0.639,0.639
0.001532,0.639,0.000,0.000
0.004253,0.000,0.396,0.639
0.001455,0.000,0.639,0.000
0.007397,0.639,0.396,0.396
0.001472,0.639,0.000,0.000
0.006629,0.000,0.639,0.639
0.001530,0.396,0.000,0.396
0.042644,0.639,0.639,0.639
0.045623,0.639,0.639,0.639
0.008634,0.396,0.396,0.639
0.001086,0.000,0.000,0.000
0.000979,0.000,0.000,0.000
0.001124,0.000,0.000,0.000
0.004696,0.639,0.639,0.000
0.001654,0.000,0.000,0.639
0.007847,0.396,0.396,0.639
0.001176,0.000,0.000,0.000
0.002341,0.396,0.639,0.000
0.002119,0.396,0.639,0.000
0.043266,0.639,0.639,0.639
0.002062,0.639,0.396,0.000
0.001700,0.639,0.000,0.000
0.002417,0.639,0.000,0.396
0.002207,0.396,0.639,0.000
0.003726,0.396,0.396,0.396
0.001748,0.639,0.000,0.000
0.006621,0.396,0.639,0.396
0.001459,0.000,0.396,0.000
0.004725,0.639,0.639,0.000
0.003793,0.639,0.000,0.639
0.043707,0.639,0.639,0.639
0.024172,0.639,0.639,0.396
0.043878,0.639,0.639,0.639
0.001624,0.000,0.639,0.000
0.006679,0.000,0.639,0.639
0.002540,0.396,0.000,0.639
0.001548,0.639,0.000,0.000
0.013825,0.396,0.639,0.639
0.006230,0.396,0.639,0.396
0.001553,0.639,0.000,0.000
0.001421,0.000,0.000,0.639
0.002296,0.396,0.000,0.639
0.007159,0.639,0.396,0.396
0.018072,0.639,0.396,0.639
0.003790,0.396,0.396,0.396
0.004258,0.396,0.000,0.639
0.041048,0.639,0.639,0.639
0.004004,0.396,0.396,0.396
0.008498,0.396,0.396,0.639
0.001902,0.396,0.396,0.000
0.022365,0.639,0.639,0.396
0.001371,0.396,0.000,0.000
0.004164,0.000,0.396,0.639
0.001599,0.000,0.000,0.639
0.006537,0.396,0.639,0.396
0.015259,0.639,0.396,0.639
0.003912,0.639,0.000,0.639
0.002093,0.639,0.396,0.000
0.001431,0.396,0.000,0.000
0.014203,0.639,0.396,0.639
0.004535,0.000,0.396,0.639
0.002082,0.639,0.396,0.000
0.002465,0.000,0.396,0.396
0.004021,0.396,0.396,0.396
0.001542,0.000,0.000,0.639
0.008784,0.396,0.396,0.639
0.001661,0.639,0.000,0.000
0.002155,0.396,0.639,0.000
0.002500,0.639,0.000,0.396
0.008161,0.396,0.396,0.639
0.007033,0.000,0.639,0.639
0.002133,0.639,0.396,0.000
0.007305,0.639,0.396,0.396
0.002199,0.396,0.639,0.000
0.001711,0.639,0.000,0.000
0.001163,0.000,0.000,0.000
0.044883,0.639,0.639,0.639
0.001514,0.000,0.639,0.000
0.006675,0.396,0.639,0.396
0.008181,0.396,0.396,0.639
0.020165,0.639,0.639,0.396
0.002184,0.396,0.639,0.000
0.003796,0.396,0.396,0.396
0.008044,0.639,0.396,0.396
0.001670,0.000,0.000,0.639
0.001489,0.396,0.000,0.000
0.002300,0.639,0.000,0.396
0.001781,0.396,0.000,0.396
0.007170,0.639,0.396,0.396
0.002183,0.396,0.639,0.000
0.012853,0.396,0.639,0.639
0.002550,0.639,0.000,0.396
0.001961,0.396,0.396,0.000
0.002762,0.639,0.000,0.396
0.001709,0.396,0.000,0.396
0.008238,0.396,0.396,0.639
0.004354,0.639,0.639,0.000
0.002223,0.639,0.396,0.000
0.004344,0.000,0.639,0.396
0.001698,0.000,0.639,0.000
0.004641,0.000,0.396,0.639
0.001685,0.396,0.396,0.000
0.001459,0.396,0.000,0.000
0.015134,0.639,0.396,0.639
0.001481,0.639,0.000,0.000
0.002246,0.396,0.639,0.000
0.041115,0.639,0.639,0.639
0.007076,0.639,0.396,0.396
0.001879,0.396,0.639,0.000
0.008054,0.396,0.396,0.639
0.001522,0.000,0.000,0.639
0.043504,0.639,0.639,0.639
0.008592,0.396,0.396,0.639
0.001878,0.639,0.000,0.000
0.003049,0.639,0.000,0.396
0.004158,0.639,0.639,0.000
0.006392,0.396,0.639,0.396
0.002169,0.396,0.639,0.000
0.004464,0.000,0.639,0.396
0.014533,0.639,0.396,0.639
0.003935,0.639,0.000,0.639
0.002904,0.000,0.396,0.396
0.007805,0.639,0.396,0.396
0.001893,0.396,0.396,0.000
0.001307,0.396,0.000,0.000
0.001545,0.000,0.000,0.639
0.001827,0.396,0.396,0.000
0.026452,0.639,0.639,0.396
0.001299,0.000,0.000,0.396
0.024994,0.639,0.639,0.396
0.001729,0.396,0.396,0.000
0.004699,0.639,0.639,0.000
0.002653,0.639,0.000,0.396
0.008192,0.396,0.396,0.639
0.002220,0.396,0.639,0.000
0.014812,0.639,0.396,0.639
0.013041,0.396,0.639,0.639
0.002246,0.396,0.639,0.000
0.002143,0.639,0.396,0.000
0.015014,0.639,0.396,0.639
0.006990,0.396,0.396,0.639
0.002520,0.639,0.000,0.396
0.006298,0.000,0.639,0.639
0.007063,0.396,0.396,0.639
0.001861,0.396,0.396,0.000
0.006730,0.396,0.639,0.396
0.001788,0.396,0.396,0.000
0.007284,0.639,0.396,0.396
0.044258,0.639,0.639,0.639
0.008201,0.396,0.396,0.639
0.002171,0.639,0.396,0.000
0.006772,0.000,0.639,0.639
0.013323,0.639,0.396,0.639
0.002657,0.396,0.000,0.639
0.007401,0.396,0.396,0.639
0.040991,0.639,0.639,0.639
0.002124,0.396,0.639,0.000
0.022458,0.639,0.639,0.396
0.001808,0.396,0.396,0.000
0.002148,0.396,0.639,0.000
0.003575,0.396,0.396,0.396
0.013014,0.396,0.639,0.639
0.004717,0.639,0.639,0.000
0.006037,0.396,0.639,0.396
0.015992,0.639,0.396,0.639
0.013919,0.396,0.639,0.639
0.001369,0.396,0.000,0.000
0.007177,0.639,0.396,0.396
0.008049,0.639,0.396,0.396
0.001494,0.000,0.639,0.000
0.001553,0.639,0.000,0.000
0.001688,0.639,0.000,0.000
0.002623,0.639,0.000,0.396
0.007930,0.396,0.396,0.639
0.001389,0.396,0.000,0.000
0.001627,0.639,0.000,0.000
0.007358,0.396,0.396,0.639
0.004021,0.639,0.639,0.000
0.039749,0.639,0.639,0.639
0.001435,0.000,0.000,0.396
0.014351,0.639,0.396,0.639
0.001794,0.396,0.396,0.000
0.002649,0.639,0.000,0.396
0.002364,0.000,0.396,0.396
0.008517,0.639,0.396,0.396
0.014725,0.639,0.396,0.639
0.003521,0.639,0.000,0.639
0.006683,0.639,0.396,0.396
0.003342,0.639,0.000,0.639
0.007667,0.396,0.396,0.639
0.003250,0.396,0.396,0.396
0.002458,0.639,0.000,0.396
0.002390,0.396,0.000,0.639
0.002214,0.396,0.639,0.000
0.001576,0.639,0.000,0.000
0.001504,0.000,0.000,0.396
0.006331,0.000,0.639,0.639
0.020020,0.639,0.639,0.396
0.006647,0.639,0.396,0.396
0.026038,0.639,0.639,0.396
0.001769,0.396,0.396,0.000
0.001553,0.396,0.396,0.000
0.001662,0.396,0.000,0.396
0.001160,0.000,0.000,0.000
0.008330,0.396,0.396,0.639
0.001800,0.396,0.396,0.000
0.004405,0.639,0.639,0.000
0.001423,0.000,0.396,0.000
0.001490,0.000,0.639,0.000
0.042740,0.639,0.639,0.639
0.006624,0.396,0.639,0.396
0.013435,0.396,0.639,0.639
0.001311,0.396,0.000,0.000
0.044150,0.639,0.639,0.639
0.004281,0.639,0.639,0.000
0.003545,0.639,0.000,0.639
0.027818,0.639,0.639,0.396
0.019581,0.396,0.639,0.639
0.004399,0.639,0.639,0.000
0.002648,0.396,0.000,0.639
0.001776,0.396,0.000,0.396
0.007708,0.396,0.396,0.639
0.004476,0.639,0.639,0.000
0.004084,0.000,0.396,0.639
0.003836,0.639,0.000,0.639
0.007829,0.396,0.396,0.639
0.003680,0.639,0.000,0.639
0.002247,0.639,0.396,0.000
0.001827,0.396,0.000,0.396
0.007992,0.396,0.396,0.639
0.002935,0.000,0.396,0.396
0.003433,0.639,0.000,0.639
0.042398,0.639,0.639,0.639
0.001297,0.000,0.000,0.396
0.001575,0.639,0.000,0.000
0.003746,0.639,0.000,0.639
0.003841,0.396,0.396,0.396
0.007317,0.639,0.396,0.396
0.004059,0.639,0.000,0.639
0.001061,0.000,0.000,0.000
0.001592,0.396,0.000,0.396
0.002430,0.639,0.000,0.396
0.043188,0.639,0.639,0.639
0.001580,0.396,0.000,0.396
0.001163,0.000,0.000,0.000
0.014957,0.639,0.396,0.639
0.003524,0.639,0.000,0.639
0.001555,0.000,0.000,0.396
0.041220,0.639,0.639,0.639
0.001066,0.000,0.000,0.000
0.043242,0.639,0.639,0.639
0.007702,0.396,0.396,0.639
0.001706,0.639,0.000,0.000
0.014287,0.639,0.396,0.639
0.044458,0.639,0.639,0.639
0.003906,0.639,0.639,0.000
0.005061,0.639,0.639,0.000
0.001648,0.396,0.396,0.000
0.001473,0.639,0.000,0.000
0.001751,0.396,0.396,0.000
0.004248,0.639,0.639,0.000
0.002162,0.396,0.639,0.000
0.001375,0.396,0.000,0.000
0.043741,0.639,0.639,0.639
0.001635,0.396,0.000,0.396
0.001554,0.000,0.639,0.000
0.023268,0.639,0.639,0.396
0.018896,0.639,0.639,0.396
0.042073,0.639,0.639,0.639
0.001393,0.000,0.396,0.000
0.002626,0.000,0.396,0.396
0.001657,0.639,0.000,0.000
0.003903,0.000,0.639,0.396
0.001464,0.396,0.000,0.000
0.001242,0.396,0.000,0.000
0.047354,0.639,0.639,0.639
0.043094,0.639,0.639,0.639
0.001478,0.000,0.639,0.000
0.001390,0.396,0.000,0.000
0.002248,0.639,0.396,0.000
0.007478,0.396,0.396,0.639
0.001003,0.000,0.000,0.000
0.001099,0.000,0.000,0.000
0.014755,0.639,0.396,0.639
0.002220,0.639,0.396,0.000
0.006316,0.396,0.639,0.396
0.001388,0.000,0.396,0.000
0.001342,0.000,0.396,0.000
0.002495,0.639,0.396,0.000
0.001542,0.000,0.000,0.639
0.015958,0.639,0.396,0.639
0.002103,0.396,0.639,0.000
0.002435,0.396,0.639,0.000
0.001353,0.396,0.000,0.000
0.001407,0.396,0.000,0.000
0.002492,0.639,0.000,0.396
0.002456,0.639,0.000,0.396
0.040841,0.639,0.639,0.639
0.006640,0.396,0.639,0.396
0.003598,0.639,0.000,0.639
0.002058,0.639,0.396,0.000
0.002476,0.000,0.396,0.396
0.002590,0.396,0.000,0.639
0.002051,0.639,0.396,0.000
0.001662,0.396,0.000,0.396
0.022688,0.639,0.639,0.396
0.016470,0.639,0.396,0.639
0.001470,0.396,0.000,0.000
0.009429,0.000,0.639,0.639
0.006526,0.000,0.639,0.639
0.009137,0.396,0.396,0.639
0.001793,0.000,0.639,0.000
0.044520,0.639,0.639,0.639
0.006302,0.396,0.639,0.396
0.003468,0.396,0.396,0.396
0.002306,0.639,0.000,0.396
0.003624,0.000,0.396,0.639
0.001294,0.396,0.000,0.000
0.001790,0.396,0.000,0.396
0.044039,0.639,0.639,0.639
0.002052,0.639,0.396,0.000
0.001781,0.396,0.396,0.000
0.002405,0.639,0.000,0.396
0.004283,0.639,0.639,0.000
0.002396,0.639,0.396,0.000
0.042719,0.639,0.639,0.639
0.014111,0.396,0.639,0.639
0.001670,0.000,0.000,0.639
0.002515,0.639,0.000,0.396
0.006079,0.000,0.639,0.639
0.006375,0.000,0.639,0.639
0.004225,0.396,0.396,0.396
0.007186,0.639,0.396,0.396
0.001165,0.000,0.000,0.000
0.001147,0.000,0.000,0.000
0.008429,0.396,0.396,0.639
0.025980,0.639,0.639,0.396
0.002578,0.639,0.000,0.396
0.001673,0.396,0.000,0.000
0.004785,0.639,0.639,0.000
0.001455,0.639,0.000,0.000
0.006459,0.396,0.639,0.396
0.007926,0.639,0.396,0.396
0.002371,0.396,0.639,0.000
0.002427,0.639,0.396,0.000
0.001373,0.000,0.000,0.396
0.002011,0.396,0.639,0.000
0.012367,0.396,0.639,0.639
0.001519,0.639,0.000,0.000
0.006511,0.396,0.639,0.396
0.006687,0.396,0.639,0.396
0.003414,0.396,0.396,0.396
0.001387,0.396,0.000,0.000
0.001788,0.396,0.396,0.000
0.004124,0.000,0.639,0.396
0.005346,0.000,0.396,0.639
0.001806,0.639,0.000,0.000
0.001635,0.000,0.000,0.639
0.012805,0.396,0.639,0.639
0.014151,0.639,0.396,0.639
0.007766,0.396,0.396,0.639
0.001541,0.396,0.000,0.396
0.002596,0.639,0.000,0.396
0.001589,0.396,0.000,0.396
0.003615,0.639,0.000,0.639
0.007733,0.396,0.396,0.639
0.001394,0.396,0.000,0.000
0.002057,0.396,0.396,0.000
0.002021,0.396,0.000,0.396
0.007002,0.639,0.396,0.396
0.014134,0.639,0.396,0.639
0.001431,0.000,0.396,0.000
0.026140,0.639,0.639,0.396
0.007007,0.639,0.396,0.396
0.022632,0.639,0.639,0.396
0.006844,0.396,0.396,0.639
0.001182,0.000,0.396,0.000
0.001406,0.000,0.000,0.396
0.004225,0.639,0.639,0.000
0.001662,0.396,0.000,0.396
0.001493,0.396,0.000,0.000
0.003872,0.639,0.000,0.639
0.001383,0.000,0.000,0.396
0.014696,0.639,0.396,0.639
0.001692,0.396,0.000,0.396
0.044029,0.639,0.639,0.639
0.001795,0.396,0.396,0.000
0.002544,0.639,0.000,0.396
0.001403,0.396,0.000,0.000
0.007101,0.000,0.639,0.639
0.002493,0.639,0.000,0.396
0.004272,0.639,0.639,0.000
0.002232,0.639,0.396,0.000
0.002271,0.396,0.639,0.000
0.001764,0.396,0.000,0.396
0.002077,0.396,0.639,0.000
0.001824,0.639,0.000,0.000
0.009433,0.396,0.396,0.639
0.002586,0.639,0.000,0.396
0.004149,0.639,0.639,0.000
0.006083,0.396,0.639,0.396
0.001611,0.000,0.000,0.639
0.003713,0.639,0.000,0.639
0.004343,0.000,0.396,0.639
0.013629,0.396,0.639,0.639
0.001799,0.396,0.396,0.000
0.001480,0.000,0.639,0.000
0.002335,0.639,0.000,0.396
0.026243,0.639,0.639,0.396
0.003845,0.639,0.000,0.639
0.001677,0.396,0.000,0.396
0.006600,0.000,0.639,0.639
0.006814,0.396,0.639,0.396
0.001842,0.396,0.396,0.000
0.012479,0.396,0.639,0.639
0.002527,0.396,0.000,0.639
0.001428,0.000,0.396,0.000
0.012782,0.396,0.639,0.639
0.004334,0.639,0.639,0.000
0.002381,0.639,0.000,0.396
0.004369,0.639,0.639,0.000
0.006976,0.639,0.396,0.396
0.006607,0.639,0.396,0.396
0.002749,0.000,0.396,0.396
0.005945,0.396,0.639,0.396
0.014207,0.639,0.396,0.639
0.002407,0.000,0.396,0.396
0.001328,0.000,0.000,0.396
0.041569,0.639,0.639,0.639
0.003843,0.639,0.000,0.639
0.014645,0.639,0.396,0.639
0.007360,0.396,0.396,0.639
0.015326,0.639,0.396,0.639
0.013538,0.396,0.639,0.639
0.003667,0.396,0.396,0.396
0.001362,0.396,0.000,0.000
0.002128,0.639,0.396,0.000
0.001614,0.396,0.000,0.396
0.004254,0.639,0.639,0.000
0.004534,0.639,0.639,0.000
0.003484,0.639,0.000,0.639
0.003733,0.639,0.000,0.639
0.002420,0.396,0.000,0.639
0.004040,0.639,0.639,0.000
0.001719,0.396,0.000,0.396
0.007259,0.639,0.396,0.396
0.001553,0.000,0.000,0.639
0.002252,0.396,0.639,0.000
0.007716,0.639,0.396,0.396
0.007521,0.396,0.396,0.639
0.013774,0.639,0.396,0.639
0.003285,0.396,0.396,0.396
0.007406,0.639,0.396,0.396
0.001237,0.396,0.000,0.000
0.045586,0.639,0.639,0.639
0.041273,0.639,0.639,0.639
0.002216,0.639,0.396,0.000
0.001490,0.000,0.000,0.639
0.024625,0.639,0.639,0.396
0.006210,0.396,0.639,0.396
0.008140,0.396,0.396,0.639
0.007393,0.396,0.396,0.639
0.001596,0.000,0.639,0.000
0.003342,0.396,0.396,0.396
0.001035,0.000,0.000,0.000
0.004248,0.000,0.639,0.396
0.002401,0.396,0.639,0.000
0.001680,0.396,0.396,0.000
0.013793,0.639,0.396,0.639
0.001189,0.000,0.000,0.000
0.013694,0.396,0.639,0.639
0.001641,0.000,0.639,0.000
0.001317,0.396,0.000,0.000
0.002213,0.639,0.396,0.000
0.002525,0.639,0.000,0.396
0.002284,0.396,0.000,0.639
0.001089,0.000,0.000,0.000
0.004476,0.639,0.639,0.000
0.001640,0.639,0.000,0.000
0.041236,0.639,0.639,0.639
0.006003,0.000,0.639,0.639
0.012973,0.396,0.639,0.639
0.001428,0.396,0.000,0.000
0.001338,0.000,0.396,0.000
0.011198,0.639,0.396,0.396
0.003639,0.639,0.000,0.639
0.001290,0.396,0.000,0.000
0.002026,0.639,0.396,0.000
0.002466,0.639,0.000,0.396
0.001527,0.639,0.000,0.000
0.002587,0.396,0.000,0.639
0.004368,0.639,0.639,0.000
0.001350,0.000,0.396,0.000
0.004349,0.639,0.639,0.000
0.001986,0.639,0.396,0.000
0.041917,0.639,0.639,0.639
0.001010,0.000,0.000,0.000
0.042570,0.639,0.639,0.639
0.023893,0.639,0.639,0.396
0.003338,0.396,0.396,0.396
0.041884,0.639,0.639,0.639
0.023883,0.639,0.639,0.396
0.006784,0.000,0.639,0.639
0.002178,0.639,0.396,0.000
0.001473,0.396,0.000,0.000
0.041425,0.639,0.639,0.639
0.005629,0.000,0.639,0.639
0.002499,0.396,0.000,0.639
0.002168,0.639,0.396,0.000
0.002514,0.000,0.396,0.396
0.019356,0.639,0.639,0.396
0.001707,0.396,0.000,0.396
0.004252,0.000,0.396,0.639
0.008393,0.396,0.396,0.639
0.003735,0.639,0.000,0.639
0.002118,0.639,0.396,0.000
0.006933,0.639,0.396,0.396
0.008224,0.396,0.396,0.639
0.001049,0.000,0.000,0.000
0.002452,0.396,0.000,0.639
0.001321,0.000,0.396,0.000
0.003862,0.000,0.396,0.639
0.004701,0.000,0.396,0.639
0.002641,0.396,0.639,0.000
0.001375,0.000,0.396,0.000
0.003913,0.639,0.000,0.639
0.002309,0.396,0.000,0.639
0.006742,0.639,0.396,0.396
0.007406,0.396,0.396,0.639
0.001598,0.000,0.000,0.639
0.044687,0.639,0.639,0.639
0.003360,0.639,0.000,0.639
0.002259,0.396,0.639,0.000
0.001569,0.000,0.639,0.000
0.006081,0.396,0.639,0.396
0.001390,0.000,0.639,0.000
0.014555,0.639,0.396,0.639
0.011442,0.396,0.639,0.639
0.001602,0.396,0.396,0.000
0.003363,0.396,0.396,0.396
0.001293,0.000,0.396,0.000
0.013594,0.639,0.396,0.639
0.001625,0.639,0.000,0.000
0.015011,0.639,0.396,0.639
0.001006,0.000,0.000,0.000
0.004232,0.639,0.639,0.000
0.003636,0.639,0.000,0.639
0.001461,0.000,0.396,0.000
0.008451,0.396,0.396,0.639
0.003758,0.639,0.000,0.639
0.022493,0.639,0.639,0.396
0.008205,0.396,0.396,0.639
0.015106,0.639,0.396,0.639
0.001683,0.396,0.000,0.396
0.007616,0.639,0.396,0.396
0.001444,0.639,0.000,0.000
0.001593,0.000,0.000,0.639
0.001539,0.000,0.000,0.639
0.001637,0.396,0.000,0.000
0.001364,0.000,0.000,0.396
0.001365,0.000,0.396,0.000
0.004308,0.639,0.639,0.000
0.001405,0.000,0.396,0.000
0.006678,0.000,0.639,0.639
0.001605,0.000,0.000,0.639
0.008473,0.396,0.396,0.639
0.007280,0.396,0.639,0.396
0.008154,0.396,0.396,0.639
0.004128,0.639,0.639,0.000
0.013535,0.396,0.639,0.639
0.002768,0.000,0.396,0.396
0.003556,0.396,0.396,0.396
0.023249,0.639,0.639,0.396
0.005548,0.396,0.396,0.396
0.007361,0.639,0.396,0.396
0.004458,0.000,0.639,0.396
0.001571,0.000,0.639,0.000
0.001222,0.000,0.000,0.000
0.005742,0.000,0.639,0.639
0.003133,0.396,0.396,0.396
0.001521,0.396,0.000,0.396
0.004597,0.639,0.639,0.000
0.022108,0.639,0.639,0.396
0.001151,0.000,0.000,0.000
0.003479,0.639,0.000,0.639
0.004134,0.000,0.396,0.639
0.007350,0.396,0.639,0.396
0.001615,0.396,0.000,0.396
0.001631,0.000,0.639,0.000
0.014607,0.639,0.396,0.639
0.002470,0.396,0.000,0.639
0.002237,0.639,0.396,0.000
0.001791,0.396,0.000,0.396
0.001361,0.000,0.000,0.639
0.046051,0.639,0.639,0.639
0.003728,0.639,0.639,0.000
0.004707,0.639,0.639,0.000
0.001447,0.639,0.000,0.000
0.044855,0.639,0.639,0.639
0.019318,0.639,0.639,0.396
0.007178,0.000,0.639,0.639
0.001739,0.396,0.000,0.396
0.004619,0.639,0.639,0.000
0.001874,0.396,0.396,0.000
0.021661,0.639,0.639,0.396
0.001494,0.396,0.000,0.000
0.013427,0.396,0.639,0.639
0.006693,0.396,0.639,0.396
0.001452,0.396,0.000,0.000
0.003453,0.639,0.000,0.639
0.001081,0.000,0.000,0.000
0.006975,0.396,0.639,0.396
0.003996,0.396,0.396,0.396
0.043767,0.639,0.639,0.639
0.001039,0.000,0.000,0.000
